"Órgão (Cod)";"Órgão";"UO (Cod)";"UO";"Função (Cod)";"Função";"Subfunção (Cod)";"Subfunção";"GND (Cod)";"GND";"Autorizado";"Pago";"RP Pago"
"42000";"MINISTERIO DA CULTURA";"42203";"FUNDAÇÃO CULTURAL PALMARES";"13";"CULTURA";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"4700630";"4501236.97";"0"
"12000";"JUSTICA FEDERAL";"12101";"JUSTIÇA FEDERAL DE PRIMEIRO GRAU";"02";"JUDICIARIA";"131";"COMUNICACAO SOCIAL";"4";"INVESTIMENTOS";"387167";"107075.44";"0"
"53000";"MINISTERIO DA INTEGRACAO NACIONAL";"53204";"DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS - DNOCS";"04";"ADMINISTRACAO";"128";"FORMACAO DE RECURSOS HUMANOS";"3";"OUTRAS DESPESAS CORRENTES";"180000";"14979.74";"6166.66"
"22000";"MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20";"AGRICULTURA";"121";"PLANEJAMENTO E ORCAMENTO";"3";"OUTRAS DESPESAS CORRENTES";"1762021";"246142.7";"219762.74"
"16000";"JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS";"16101";"TRIBUNAL DE JUSTIÇA DO DISTRITO FEDERAL";"02";"JUDICIARIA";"128";"FORMACAO DE RECURSOS HUMANOS";"3";"OUTRAS DESPESAS CORRENTES";"6297000";"4574282.28";"1247263.39"
"52000";"MINISTERIO DA DEFESA";"52101";"MINISTÉRIO DA DEFESA";"05";"DEFESA NACIONAL";"121";"PLANEJAMENTO E ORCAMENTO";"3";"OUTRAS DESPESAS CORRENTES";"1680000";"381233.59";"0"
"15000";"JUSTICA DO TRABALHO";"15122";"TRIBUNAL REGIONAL DO TRABALHO DA 21A. REGIÃO - RIO GRANDE DO NORTE";"02";"JUDICIARIA";"365";"EDUCACAO INFANTIL";"3";"OUTRAS DESPESAS CORRENTES";"822938";"822622.35";"0"
"15000";"JUSTICA DO TRABALHO";"15125";"TRIBUNAL REGIONAL DO TRABALHO DA 24A. REGIÃO - MATO GROSSO DO SUL";"02";"JUDICIARIA";"301";"ATENCAO BASICA";"4";"INVESTIMENTOS";"48130";"12800";"0"
"36000";"MINISTERIO DA SAUDE";"36209";"HOSPITAL FÊMINA S.A. - FÊMINA";"10";"SAUDE";"365";"EDUCACAO INFANTIL";"3";"OUTRAS DESPESAS CORRENTES";"120000";"103792.7";"342.31"
"33000";"MINISTERIO DA PREVIDENCIA SOCIAL";"33206";"SUPERINTENDÊNCIA NACIONAL DE PREVIDÊNCIA COMPLEMENTAR";"09";"PREVIDENCIA SOCIAL";"122";"ADMINISTRACAO GERAL";"3";"OUTRAS DESPESAS CORRENTES";"10465464";"8320500.7";"1543975.93"
"15000";"JUSTICA DO TRABALHO";"15114";"TRIBUNAL REGIONAL DO TRABALHO DA 13A. REGIÃO - PARAÍBA";"09";"PREVIDENCIA SOCIAL";"272";"PREVIDENCIA DO REGIME ESTATUTARIO";"1";"PESSOAL E ENCARGOS SOCIAIS";"40954503";"40949361.05";"0"
"24000";"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO";"24205";"AGÊNCIA ESPACIAL BRASILEIRA";"19";"CIENCIA E TECNOLOGIA";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"180000";"174855.25";"0"
"39000";"MINISTERIO DOS TRANSPORTES";"39250";"AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES - ANTT";"26";"TRANSPORTE";"301";"ATENCAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"1459193";"1220714.12";"0"
"30000";"MINISTERIO DA JUSTICA";"30101";"MINISTÉRIO DA JUSTIÇA";"14";"DIREITOS DA CIDADANIA";"125";"NORMATIZACAO E FISCALIZACAO";"4";"INVESTIMENTOS";"0";"0";"30301.32"
"20101";"PRESIDENCIA DA REPUBLICA";"64901";"FUNDO NAC. P/A CRIANCA E O ADOLESCENTE - FNCA";"14";"DIREITOS DA CIDADANIA";"243";"ASSISTENCIA A CRIANCA E AO ADOLESCENTE";"4";"INVESTIMENTOS";"2031334";"0";"0"
"53000";"MINISTERIO DA INTEGRACAO NACIONAL";"53101";"MINISTÉRIO DA INTEGRAÇÃO NACIONAL";"20";"AGRICULTURA";"607";"IRRIGACAO";"3";"OUTRAS DESPESAS CORRENTES";"2000000";"0";"0"
"54000";"MINISTERIO DO TURISMO";"54101";"MINISTÉRIO DO TURISMO";"23";"COMERCIO E SERVICOS";"365";"EDUCACAO INFANTIL";"3";"OUTRAS DESPESAS CORRENTES";"72000";"60742.05";"0"
"14000";"JUSTICA ELEITORAL";"14109";"TRIBUNAL REGIONAL ELEITORAL DE GOIÁS";"02";"JUDICIARIA";"365";"EDUCACAO INFANTIL";"3";"OUTRAS DESPESAS CORRENTES";"1023981";"1022048.1";"0"
"26000";"MINISTERIO DA EDUCACAO";"26439";"INSTITUTO FEDERAL DE SÃO PAULO";"28";"ENCARGOS ESPECIAIS";"846";"OUTROS ENCARGOS ESPECIAIS";"1";"PESSOAL E ENCARGOS SOCIAIS";"0";"0";"0"
"53000";"MINISTERIO DA INTEGRACAO NACIONAL";"53203";"SUPERINTENDÊNCIA DO DESENVOLVIMENTO DO NORDESTE";"22";"INDUSTRIA";"333";"EMPREGABILIDADE";"4";"INVESTIMENTOS";"0";"0";"0"
"44000";"MINISTERIO DO MEIO AMBIENTE";"44201";"INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS - IBAMA";"18";"GESTAO AMBIENTAL";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"15600000";"14408154.79";"0"
"26000";"MINISTERIO DA EDUCACAO";"26101";"MINISTÉRIO DA EDUCAÇÃO";"12";"EDUCACAO";"422";"DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"0"
"52000";"MINISTERIO DA DEFESA";"52101";"MINISTÉRIO DA DEFESA";"05";"DEFESA NACIONAL";"244";"ASSISTENCIA COMUNITARIA";"3";"OUTRAS DESPESAS CORRENTES";"2823763";"1458689.72";"308680.85"
"53000";"MINISTERIO DA INTEGRACAO NACIONAL";"53202";"SUPERINTENDÊNCIA DO DESENVOLVIMENTO DA AMAZÔNIA";"04";"ADMINISTRACAO";"365";"EDUCACAO INFANTIL";"3";"OUTRAS DESPESAS CORRENTES";"12000";"7349.1";"0"
"15000";"JUSTICA DO TRABALHO";"15101";"TRIBUNAL SUPERIOR DO TRABALHO";"02";"JUDICIARIA";"722";"TELECOMUNICACOES";"4";"INVESTIMENTOS";"0";"0";"159682.96"
"14000";"JUSTICA ELEITORAL";"14111";"TRIBUNAL REGIONAL ELEITORAL DE MATO GROSSO";"02";"JUDICIARIA";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"2624560";"2591027.3";"5440.61"
"26000";"MINISTERIO DA EDUCACAO";"26240";"UNIVERSIDADE FEDERAL DA PARAÍBA";"09";"PREVIDENCIA SOCIAL";"272";"PREVIDENCIA DO REGIME ESTATUTARIO";"1";"PESSOAL E ENCARGOS SOCIAIS";"313362996";"312299165.94";"0"
"14000";"JUSTICA ELEITORAL";"14110";"TRIBUNAL REGIONAL ELEITORAL DO MARANHÃO";"02";"JUDICIARIA";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"52685";"32514.16";"0"
"26000";"MINISTERIO DA EDUCACAO";"26250";"FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA";"09";"PREVIDENCIA SOCIAL";"272";"PREVIDENCIA DO REGIME ESTATUTARIO";"1";"PESSOAL E ENCARGOS SOCIAIS";"5095998";"4662264.49";"0"
"20000";"PRESIDENCIA DA REPUBLICA";"20102";"GABINETE DA VICE-PRESIDÊNCIA DA REPÚBLICA";"04";"ADMINISTRACAO";"301";"ATENCAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"3594";"0";"0"
"32000";"MINISTERIO DE MINAS E ENERGIA";"32265";"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS - ANP";"25";"ENERGIA";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"133472728";"127295299.54";"2265807.75"
"42000";"MINISTERIO DA CULTURA";"42101";"MINISTÉRIO DA CULTURA";"13";"CULTURA";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"564000";"487938.12";"0"
"01000";"CAMARA DOS DEPUTADOS";"01101";"CÂMARA DOS DEPUTADOS";"09";"PREVIDENCIA SOCIAL";"274";"PREVIDENCIA ESPECIAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"102250000";"101043061.61";"16617.77"
"26000";"MINISTERIO DA EDUCACAO";"26434";"INSTITUTO FEDERAL FLUMINENSE";"28";"ENCARGOS ESPECIAIS";"846";"OUTROS ENCARGOS ESPECIAIS";"1";"PESSOAL E ENCARGOS SOCIAIS";"1258544";"1090849.01";"0"
"42000";"MINISTERIO DA CULTURA";"42204";"INSTITUTO DO PATRIMÔNIO HISTÓRICO E ARTÍSTICO NACIONAL";"13";"CULTURA";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"852000";"736583.31";"0"
"42000";"MINISTERIO DA CULTURA";"42101";"MINISTÉRIO DA CULTURA";"13";"CULTURA";"128";"FORMACAO DE RECURSOS HUMANOS";"4";"INVESTIMENTOS";"1000000";"198499.99";"0"
"26000";"MINISTERIO DA EDUCACAO";"26439";"INSTITUTO FEDERAL DE SÃO PAULO";"09";"PREVIDENCIA SOCIAL";"272";"PREVIDENCIA DO REGIME ESTATUTARIO";"1";"PESSOAL E ENCARGOS SOCIAIS";"26801198";"26578411.45";"0"
"01000";"CAMARA DOS DEPUTADOS";"01101";"CÂMARA DOS DEPUTADOS";"28";"ENCARGOS ESPECIAIS";"212";"COOPERACAO INTERNACIONAL";"3";"OUTRAS DESPESAS CORRENTES";"292300";"200722.11";"0"
"74000";"OPERACOES OFICIAIS DE CREDITO";"74911";"RECURSOS SOB SUPERVISÃO DO FUNDO NACIONAL DE HABITAÇÃO DE INTERESSE SOCIAL - FNHIS";"16";"HABITACAO";"846";"OUTROS ENCARGOS ESPECIAIS";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"0"
"54000";"MINISTERIO DO TURISMO";"54101";"MINISTÉRIO DO TURISMO";"23";"COMERCIO E SERVICOS";"126";"TECNOLOGIA DA INFORMACAO";"4";"INVESTIMENTOS";"0";"0";"0"
"54000";"MINISTERIO DO TURISMO";"54101";"MINISTÉRIO DO TURISMO";"28";"ENCARGOS ESPECIAIS";"844";"SERVICO DA DIVIDA EXTERNA";"2";"JUROS E ENCARGOS DA DIVIDA";"229076";"81030.26";"0"
"15000";"JUSTICA DO TRABALHO";"15122";"TRIBUNAL REGIONAL DO TRABALHO DA 21A. REGIÃO - RIO GRANDE DO NORTE";"02";"JUDICIARIA";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"6500400";"6500399.44";"0"
"53000";"MINISTERIO DA INTEGRACAO NACIONAL";"53201";"COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF";"18";"GESTAO AMBIENTAL";"607";"IRRIGACAO";"3";"OUTRAS DESPESAS CORRENTES";"6363500";"0";"0"
"14000";"JUSTICA ELEITORAL";"14111";"TRIBUNAL REGIONAL ELEITORAL DE MATO GROSSO";"02";"JUDICIARIA";"128";"FORMACAO DE RECURSOS HUMANOS";"3";"OUTRAS DESPESAS CORRENTES";"390000";"354977.26";"46410"
"16000";"JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS";"16101";"TRIBUNAL DE JUSTIÇA DO DISTRITO FEDERAL";"04";"ADMINISTRACAO";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"331350";"0";"0"
"53000";"MINISTERIO DA INTEGRACAO NACIONAL";"53202";"SUPERINTENDÊNCIA DO DESENVOLVIMENTO DA AMAZÔNIA";"04";"ADMINISTRACAO";"121";"PLANEJAMENTO E ORCAMENTO";"3";"OUTRAS DESPESAS CORRENTES";"1050000";"11872";"0"
"42000";"MINISTERIO DA CULTURA";"42206";"AGÊNCIA NACIONAL DO CINEMA";"13";"CULTURA";"392";"DIFUSAO CULTURAL";"4";"INVESTIMENTOS";"1300000";"0";"0"
"26000";"MINISTERIO DA EDUCACAO";"26435";"INSTITUTO FEDERAL DO RIO GRANDE DO NORTE";"12";"EDUCACAO";"122";"ADMINISTRACAO GERAL";"3";"OUTRAS DESPESAS CORRENTES";"78656";"78656";"0"
"15000";"JUSTICA DO TRABALHO";"15118";"TRIBUNAL REGIONAL DO TRABALHO DA 17A. REGIÃO - ESPÍRITO SANTO";"09";"PREVIDENCIA SOCIAL";"272";"PREVIDENCIA DO REGIME ESTATUTARIO";"1";"PESSOAL E ENCARGOS SOCIAIS";"20633198";"19961812.27";"47160.81"
"24000";"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO";"24204";"COMISSÃO NACIONAL DE ENERGIA NUCLEAR";"28";"ENCARGOS ESPECIAIS";"846";"OUTROS ENCARGOS ESPECIAIS";"3";"OUTRAS DESPESAS CORRENTES";"73885";"73884.47";"0"
"30000";"MINISTERIO DA JUSTICA";"30202";"FUNDAÇÃO NACIONAL DO ÍNDIO - FUNAI";"14";"DIREITOS DA CIDADANIA";"301";"ATENCAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"5809456";"4849894.3";"4240"
"26000";"MINISTERIO DA EDUCACAO";"26414";"INSTITUTO FEDERAL DO MATO GROSSO";"28";"ENCARGOS ESPECIAIS";"846";"OUTROS ENCARGOS ESPECIAIS";"1";"PESSOAL E ENCARGOS SOCIAIS";"109228";"104372.85";"0"
"54000";"MINISTERIO DO TURISMO";"54201";"EMBRATUR - INSTITUTO BRASILEIRO DE TURISMO";"28";"ENCARGOS ESPECIAIS";"846";"OUTROS ENCARGOS ESPECIAIS";"1";"PESSOAL E ENCARGOS SOCIAIS";"2240046";"1885064.68";"0"
"15000";"JUSTICA DO TRABALHO";"15104";"TRIBUNAL REGIONAL DO TRABALHO DA 3A. REGIÃO - MINAS GERAIS";"02";"JUDICIARIA";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"50205";"44095.05";"0"
"33000";"MINISTERIO DA PREVIDENCIA SOCIAL";"33904";"FUNDO DO REGIME GERAL DE PREVIDÊNCIA SOCIAL";"99";"RESERVA DE CONTINGENCIA";"999";"RESERVA DE CONTINGENCIA";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"0"
"52000";"MINISTERIO DA DEFESA";"52131";"COMANDO DA MARINHA";"05";"DEFESA NACIONAL";"153";"DEFESA TERRESTRE";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"0"
"26000";"MINISTERIO DA EDUCACAO";"26262";"UNIVERSIDADE FEDERAL DE SÃO PAULO";"12";"EDUCACAO";"302";"ASSISTENCIA HOSPITALAR E AMBULATORIAL";"4";"INVESTIMENTOS";"0";"0";"200000"
"25000";"MINISTERIO DA FAZENDA";"25203";"COMISSÃO DE VALORES MOBILIÁRIOS";"04";"ADMINISTRACAO";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"2056781";"2031010.37";"0"
"52000";"MINISTERIO DA DEFESA";"52932";"FUNDO DE DESENVOLVIMENTO DO ENSINO PROFISSIONAL MARÍTIMO";"05";"DEFESA NACIONAL";"122";"ADMINISTRACAO GERAL";"4";"INVESTIMENTOS";"12226013";"5698192.7";"1682235.93"
"39000";"MINISTERIO DOS TRANSPORTES";"39251";"AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS - ANTAQ";"26";"TRANSPORTE";"131";"COMUNICACAO SOCIAL";"3";"OUTRAS DESPESAS CORRENTES";"200000";"0";"728277.84"
"52000";"MINISTERIO DA DEFESA";"52222";"FUNDAÇÃO OSÓRIO";"05";"DEFESA NACIONAL";"365";"EDUCACAO INFANTIL";"3";"OUTRAS DESPESAS CORRENTES";"9400";"8659.7";"0"
"26000";"MINISTERIO DA EDUCACAO";"26434";"INSTITUTO FEDERAL FLUMINENSE";"12";"EDUCACAO";"122";"ADMINISTRACAO GERAL";"3";"OUTRAS DESPESAS CORRENTES";"51000";"50964";"0"
"36000";"MINISTERIO DA SAUDE";"36208";"HOSPITAL CRISTO REDENTOR S.A. - REDENTOR";"10";"SAUDE";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"980000";"947258.02";"16631.49"
"30000";"MINISTERIO DA JUSTICA";"30103";"ARQUIVO NACIONAL";"04";"ADMINISTRACAO";"573";"DIFUSAO DO CONHECIMENTO CIENTIFICO E TECNOLOGICO";"4";"INVESTIMENTOS";"75000";"2780";"0"
"26000";"MINISTERIO DA EDUCACAO";"26420";"INSTITUTO FEDERAL FARROUPILHA";"28";"ENCARGOS ESPECIAIS";"846";"OUTROS ENCARGOS ESPECIAIS";"1";"PESSOAL E ENCARGOS SOCIAIS";"116096";"114306.62";"0"
"53000";"MINISTERIO DA INTEGRACAO NACIONAL";"53201";"COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF";"26";"TRANSPORTE";"784";"TRANSPORTE HIDROVIARIO";"3";"OUTRAS DESPESAS CORRENTES";"1200000";"0";"600000"
"26000";"MINISTERIO DA EDUCACAO";"26443";"EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES S.A. - EBSERH";"12";"EDUCACAO";"302";"ASSISTENCIA HOSPITALAR E AMBULATORIAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"10000000";"9102558.95";"0"
"74000";"OPERACOES OFICIAIS DE CREDITO";"74101";"RECURSOS SOB A SUPERVISÃO DA SECRETARIA DO TESOURO NACIONAL - MINISTÉRIO DA FAZENDA";"11";"TRABALHO";"334";"FOMENTO AO TRABALHO";"3";"OUTRAS DESPESAS CORRENTES";"365100000";"227206290.48";"0"
"30000";"MINISTERIO DA JUSTICA";"30202";"FUNDAÇÃO NACIONAL DO ÍNDIO - FUNAI";"14";"DIREITOS DA CIDADANIA";"128";"FORMACAO DE RECURSOS HUMANOS";"4";"INVESTIMENTOS";"260000";"0";"0"
"26000";"MINISTERIO DA EDUCACAO";"26242";"UNIVERSIDADE FEDERAL DE PERNAMBUCO";"28";"ENCARGOS ESPECIAIS";"846";"OUTROS ENCARGOS ESPECIAIS";"3";"OUTRAS DESPESAS CORRENTES";"67822";"67821.42";"0"
"26000";"MINISTERIO DA EDUCACAO";"26277";"FUNDAÇÃO UNIVERSIDADE FEDERAL DE OURO PRETO";"09";"PREVIDENCIA SOCIAL";"272";"PREVIDENCIA DO REGIME ESTATUTARIO";"1";"PESSOAL E ENCARGOS SOCIAIS";"39035997";"38913890.63";"0"
"53000";"MINISTERIO DA INTEGRACAO NACIONAL";"53101";"MINISTÉRIO DA INTEGRAÇÃO NACIONAL";"23";"COMERCIO E SERVICOS";"691";"PROMOCAO COMERCIAL";"4";"INVESTIMENTOS";"0";"0";"328076.05"
"24000";"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO";"24201";"CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO";"19";"CIENCIA E TECNOLOGIA";"126";"TECNOLOGIA DA INFORMACAO";"4";"INVESTIMENTOS";"200000";"2295";"0"
"14000";"JUSTICA ELEITORAL";"14117";"TRIBUNAL REGIONAL ELEITORAL DE PERNAMBUCO";"09";"PREVIDENCIA SOCIAL";"272";"PREVIDENCIA DO REGIME ESTATUTARIO";"1";"PESSOAL E ENCARGOS SOCIAIS";"26461607";"26461029";"0"
"42000";"MINISTERIO DA CULTURA";"42204";"INSTITUTO DO PATRIMÔNIO HISTÓRICO E ARTÍSTICO NACIONAL";"09";"PREVIDENCIA SOCIAL";"272";"PREVIDENCIA DO REGIME ESTATUTARIO";"1";"PESSOAL E ENCARGOS SOCIAIS";"47676090";"47346748.48";"0"
"15000";"JUSTICA DO TRABALHO";"15116";"TRIBUNAL REGIONAL DO TRABALHO DA 15A. REGIÃO - CAMPINAS/SP";"02";"JUDICIARIA";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"33215060";"33115161.63";"14194.91"
"26000";"MINISTERIO DA EDUCACAO";"26438";"INSTITUTO FEDERAL DE SANTA CATARINA";"09";"PREVIDENCIA SOCIAL";"272";"PREVIDENCIA DO REGIME ESTATUTARIO";"1";"PESSOAL E ENCARGOS SOCIAIS";"23568398";"22832960.49";"0"
"26000";"MINISTERIO DA EDUCACAO";"26396";"HOSPITAL DAS CLÍNICAS DA UNIVERSIDADE FEDERAL DE UBERLÂNDIA";"12";"EDUCACAO";"302";"ASSISTENCIA HOSPITALAR E AMBULATORIAL";"4";"INVESTIMENTOS";"8864314";"0";"2497028.55"
"30000";"MINISTERIO DA JUSTICA";"30109";"DEFENSORIA PÚBLICA DA UNIÃO - DPU";"03";"ESSENCIAL A JUSTICA";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"279600";"212312.31";"0"
"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"49101";"MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO";"28";"ENCARGOS ESPECIAIS";"844";"SERVICO DA DIVIDA EXTERNA";"6";"AMORTIZACAO/REFINANCIAMENTO DA DIVIDA";"432338";"233586.69";"0"
"15000";"JUSTICA DO TRABALHO";"15103";"TRIBUNAL REGIONAL DO TRABALHO DA 2A. REGIÃO - SÃO PAULO";"02";"JUDICIARIA";"061";"ACAO JUDICIARIA";"1";"PESSOAL E ENCARGOS SOCIAIS";"0";"0";"8269280.8"
"26000";"MINISTERIO DA EDUCACAO";"26411";"INSTITUTO FEDERAL DO SUDESTE DE MINAS GERAIS";"28";"ENCARGOS ESPECIAIS";"846";"OUTROS ENCARGOS ESPECIAIS";"3";"OUTRAS DESPESAS CORRENTES";"7085";"0";"0"
"15000";"JUSTICA DO TRABALHO";"15111";"TRIBUNAL REGIONAL DO TRABALHO DA 10A. REGIÃO - DISTRITO FEDERAL/TOCANTINS";"02";"JUDICIARIA";"131";"COMUNICACAO SOCIAL";"4";"INVESTIMENTOS";"123491";"0";"0"
"26000";"MINISTERIO DA EDUCACAO";"26268";"FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA";"09";"PREVIDENCIA SOCIAL";"272";"PREVIDENCIA DO REGIME ESTATUTARIO";"1";"PESSOAL E ENCARGOS SOCIAIS";"18430999";"17696546.4";"0"
"02000";"SENADO FEDERAL";"02103";"SEC. ESP. DE INFORMATICA DO SENADO FEDERAL";"01";"LEGISLATIVA";"126";"TECNOLOGIA DA INFORMACAO";"4";"INVESTIMENTOS";"0";"0";"0"
"53000";"MINISTERIO DA INTEGRACAO NACIONAL";"53207";"SUPERINTENDÊNCIA DE DESENVOLVIMENTO DO CENTRO-OESTE - SUDECO";"04";"ADMINISTRACAO";"127";"ORDENAMENTO TERRITORIAL";"3";"OUTRAS DESPESAS CORRENTES";"300000";"0";"0"
"30000";"MINISTERIO DA JUSTICA";"30107";"DEPARTAMENTO DE POLÍCIA RODOVIÁRIA FEDERAL";"09";"PREVIDENCIA SOCIAL";"272";"PREVIDENCIA DO REGIME ESTATUTARIO";"1";"PESSOAL E ENCARGOS SOCIAIS";"872493000";"856400198.17";"7458.09"
"26000";"MINISTERIO DA EDUCACAO";"26223";"ESCOLA TECNICA FEDERAL DE PALMAS";"12";"EDUCACAO";"128";"FORMACAO DE RECURSOS HUMANOS";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"0"
"26000";"MINISTERIO DA EDUCACAO";"26434";"INSTITUTO FEDERAL FLUMINENSE";"09";"PREVIDENCIA SOCIAL";"272";"PREVIDENCIA DO REGIME ESTATUTARIO";"1";"PESSOAL E ENCARGOS SOCIAIS";"29543381";"29275365.67";"0"
"12000";"JUSTICA FEDERAL";"12103";"TRIBUNAL REGIONAL FEDERAL DA 2A. REGIÃO";"02";"JUDICIARIA";"365";"EDUCACAO INFANTIL";"3";"OUTRAS DESPESAS CORRENTES";"1024320";"976435.95";"0"
"14000";"JUSTICA ELEITORAL";"14106";"TRIBUNAL REGIONAL ELEITORAL DO CEARÁ";"02";"JUDICIARIA";"061";"ACAO JUDICIARIA";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"0"
"25000";"MINISTERIO DA FAZENDA";"25203";"COMISSÃO DE VALORES MOBILIÁRIOS";"04";"ADMINISTRACAO";"365";"EDUCACAO INFANTIL";"3";"OUTRAS DESPESAS CORRENTES";"79000";"75318.47";"0"
"26000";"MINISTERIO DA EDUCACAO";"26421";"INSTITUTO FEDERAL DE RONDÔNIA";"12";"EDUCACAO";"122";"ADMINISTRACAO GERAL";"3";"OUTRAS DESPESAS CORRENTES";"33370";"33369";"0"
"52000";"MINISTERIO DA DEFESA";"52233";"AMAZONIA AZUL TECNOLOGIAS DE DEFESA S.A.";"05";"DEFESA NACIONAL";"152";"DEFESA NAVAL";"4";"INVESTIMENTOS";"723333";"0";"0"
"20000";"PRESIDENCIA DA REPUBLICA";"20118";"AGÊNCIA BRASILEIRA DE INTELIGÊNCIA - ABIN";"06";"SEGURANCA PUBLICA";"722";"TELECOMUNICACOES";"4";"INVESTIMENTOS";"0";"0";"1742786.82"
"26000";"MINISTERIO DA EDUCACAO";"26358";"HOSPITAL UNIVERSITÁRIO PROF. ALBERTO ANTUNES";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"4";"INVESTIMENTOS";"300000";"0";"0"
"15000";"JUSTICA DO TRABALHO";"15108";"TRIBUNAL REGIONAL DO TRABALHO DA 7A. REGIÃO - CEARÁ";"02";"JUDICIARIA";"126";"TECNOLOGIA DA INFORMACAO";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"285.89"
"52000";"MINISTERIO DA DEFESA";"52932";"FUNDO DE DESENVOLVIMENTO DO ENSINO PROFISSIONAL MARÍTIMO";"05";"DEFESA NACIONAL";"122";"ADMINISTRACAO GERAL";"3";"OUTRAS DESPESAS CORRENTES";"35694094";"26885610.93";"1674913.65"
"02000";"SENADO FEDERAL";"02101";"SENADO FEDERAL";"01";"LEGISLATIVA";"722";"TELECOMUNICACOES";"3";"OUTRAS DESPESAS CORRENTES";"6000";"0";"0"
"26000";"MINISTERIO DA EDUCACAO";"26415";"INSTITUTO FEDERAL DO MATO GROSSO DO SUL";"09";"PREVIDENCIA SOCIAL";"272";"PREVIDENCIA DO REGIME ESTATUTARIO";"1";"PESSOAL E ENCARGOS SOCIAIS";"12000";"0";"0"
"15000";"JUSTICA DO TRABALHO";"15105";"TRIBUNAL REGIONAL DO TRABALHO DA 4A. REGIÃO - RIO GRANDE DO SUL";"02";"JUDICIARIA";"122";"ADMINISTRACAO GERAL";"4";"INVESTIMENTOS";"24150975";"1667737.13";"1001400"
"56000";"MINISTERIO DAS CIDADES";"56101";"MINISTÉRIO DAS CIDADES";"15";"URBANISMO";"453";"TRANSPORTES COLETIVOS URBANOS";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"0"
